id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,filtered_tweet,pred_value,confidence,confidencefull,pred_sentiment
1590718950249467904,1590718950249467904,2022-11-10 22:52:06 +08,2022-11-10,22:52:06,800,41320398,jaceburgos,jace 🏳️‍🌈 #LeniKiko2022🌸🍀,,"I'm still moody, bitter, and salty from not seeing that total lunar eclipse. Ako na nga lang mag-glow. Chariz. Lol. Bye. 💅🤸🏽‍♂️🙄🌚  https://t.co/NF3O2BKrAH",en,[],[],"['https://pbs.twimg.com/media/FhNebdeaMAEwa0l.jpg', 'https://pbs.twimg.com/media/FhNecfSaUAAJIsn.jpg']",0,0,1,[],[],https://twitter.com/jaceburgos/status/1590718950249467904,False,,1,https://pbs.twimg.com/media/FhNebdeaMAEwa0l.jpg,Manila,,,,,,[],,,,,i still moody bitter and salty from not seeing that total lunar eclipse ako na nga lang mag glow chariz lol bye ,-1,0.6321834092585086,"[0.6321834092585086, 0.1234977130667952, 0.2443188776746963]",negative
1590624903367393280,1590624876406386688,2022-11-10 16:38:24 +08,2022-11-10,16:38:24,800,1113606518081851392,pluvyan_wx,Yan,,Ito naman ay series ng captures ko with the total lunar eclipse progression (towards Penumbral). Maulap kasi nung nag start ang eclipse kaya't hindi ko na manage i document from the start.  https://t.co/W3LblAEWnr,tl,[],[],['https://pbs.twimg.com/media/FhMI6ymaAAEpiug.jpg'],1,0,1,[],[],https://twitter.com/pluvyan_wx/status/1590624903367393280,False,,1,https://pbs.twimg.com/media/FhMI6ymaAAEpiug.jpg,Manila,,,,,,[],,,,,ito naman ay series ng captures ko with the total lunar eclipse progression towards penumbral maulap kasi nung nag start ang eclipse kaya hindi ko na manage document from the start,-1,0.44387318300482437,"[0.44387318300482437, 0.2354340255399325, 0.3206927914552431]",negative
1590624890994192384,1590624876406386688,2022-11-10 16:38:21 +08,2022-11-10,16:38:21,800,1113606518081851392,pluvyan_wx,Yan,,"Here's another one taken near the Antenna Hill in Binangonan, Rizal. May puno kasi na nakapatong sa alsang lupa at naisip ko kunan ito habang nag pa progress ang lunar eclipse. Apat na frames ang foreground at na ini-stitch ko lang gamit ang Bimostitch app.  https://t.co/6IS7Cf6gfp",tl,[],[],['https://pbs.twimg.com/media/FhMI5-aaYAAxZPd.jpg'],1,0,1,[],[],https://twitter.com/pluvyan_wx/status/1590624890994192384,False,,1,https://pbs.twimg.com/media/FhMI5-aaYAAxZPd.jpg,Manila,,,,,,[],,,,,here another one taken near the antenna hill in binangonan rizal may puno kasi na nakapatong sa alsang lupa at naisip ko kunan ito habang nag pa progress ang lunar eclipse apat na frames ang foreground at na ini stitch ko lang gamit ang bimostitch app,1,0.46828994250362715,"[0.3030707933879057, 0.2286392641084671, 0.46828994250362715]",positive
1590317805676941313,1590317805676941313,2022-11-09 20:18:06 +08,2022-11-09,20:18:06,800,77959729,jah_erb69,Frankie,"{'type': 'Point', 'coordinates': [14.4297, 120.937]}","Last night's Lunar Eclipse. 🌔  #lunareclipse #totallunareclipse #redmoon @ Imus, Cavite  https://t.co/BJhtEHBfT0",en,[],['https://www.instagram.com/p/CkvWqrTPX9e/?igshid=YTgzYjQ4ZTY='],[],0,0,0,"['lunareclipse', 'totallunareclipse', 'redmoon']",[],https://twitter.com/Jah_erb69/status/1590317805676941313,False,,0,,Manila,,,,,,[],,,,,last night lunar eclipse imus cavite,0,0.6270932671146835,"[0.11195408380365712, 0.6270932671146835, 0.26095264908165944]",neutral
1590074122583044098,1590074122583044098,2022-11-09 04:09:47 +08,2022-11-09,04:09:47,800,1419391965699874820,benthemetaphor,"You’re On Your Own, Kid! Alam mo yan Marina",,the moon (and the lunar eclipse) was our witness  https://t.co/fPykTsAOH4,en,[],[],[],0,0,4,[],[],https://twitter.com/benthemetaphor/status/1590074122583044098,False,,1,https://pbs.twimg.com/media/FhET7ZnagAAEzzl.jpg,Manila,,,,,,[],,,,,the moon and the lunar eclipse was our witness,0,0.5259792049393361,"[0.15167739692867588, 0.5259792049393361, 0.322343398131988]",neutral
1590028044399697920,1590028044399697920,2022-11-09 01:06:41 +08,2022-11-09,01:06:41,800,35404234,geometricradios,LEAPFROG 🐸 RIBBIT AND RIP IT!,,First time watching a total lunar eclipse from start to finish. I was unable to take a good video or pic. Still worth it.    @eisenharten  https://t.co/bSjdQBQu1j,en,"[{'screen_name': 'eisenharten', 'name': 'eisenhart', 'id': '408992834'}]",[],['https://pbs.twimg.com/media/FhDqFENaMAALEDA.jpg'],2,1,14,[],[],https://twitter.com/GeometricRadios/status/1590028044399697920,False,,1,https://pbs.twimg.com/media/FhDqFENaMAALEDA.jpg,Manila,,,,,,[],,,,,first time watching total lunar eclipse from start to finish was unable to take good video or pic still worth it,1,0.5008678167156323,"[0.08109350284774375, 0.41803868043662396, 0.5008678167156323]",positive
1590022276493508608,1590022276493508608,2022-11-09 00:43:46 +08,2022-11-09,00:43:46,800,236128282,jagzkhie,Jagger J-Sketch,,Luna Moonblood  Photo: © @jagzkhie   #JSketch #bloodmoon #LunarEclipse #luna #moon #photo  https://t.co/sQDul6dROS,tl,"[{'screen_name': 'jagzkhie', 'name': 'jagger j-sketch', 'id': '236128282'}]",[],['https://pbs.twimg.com/media/FhDk1WAUcAEspz2.jpg'],0,0,0,"['jsketch', 'bloodmoon', 'lunareclipse', 'luna', 'moon', 'photo']",[],https://twitter.com/jagzkhie/status/1590022276493508608,False,,1,https://pbs.twimg.com/media/FhDk1WAUcAEspz2.jpg,Manila,,,,,,[],,,,,luna moonblood photo ,0,0.5577814291490504,"[0.19238608253457504, 0.5577814291490504, 0.2498324883163746]",neutral
1590016284296892416,1590016284296892416,2022-11-09 00:19:57 +08,2022-11-09,00:19:57,800,54868568,iamjovette,Jovette Cagalawan,,Dapat ba magwish kapag lunar eclipse? 11:11 kasi nung lumabas ako to check the moon. Baka lang naman mas mabisa. Char!,tl,[],[],[],0,0,0,[],[],https://twitter.com/iamjovette/status/1590016284296892416,False,,0,,Manila,,,,,,[],,,,,dapat ba magwish kapag lunar eclipse 11 11 kasi nung lumabas ako to check the moon baka lang naman mas mabisa char,-1,0.4715634360363156,"[0.4715634360363156, 0.10157669843858287, 0.4268598655251014]",negative
1590010881420984324,1590010881420984324,2022-11-08 23:58:29 +08,2022-11-08,23:58:29,800,41320398,jaceburgos,jace 🏳️‍🌈 #LeniKiko2022🌸🍀,"{'type': 'Point', 'coordinates': [14.62580927, 121.01529793]}","Unfortunately, I only captured the reddish glow of the #totallunareclipse over the city smog. I went to work early to get out early and see the moon, but a meeting took too long to end. Goodness. #lunareclipse  https://t.co/cu3249CkCD",en,[],['https://www.instagram.com/p/CktLF-_vhft/?igshid=YTgzYjQ4ZTY='],[],0,0,0,"['totallunareclipse', 'lunareclipse']",[],https://twitter.com/jaceburgos/status/1590010881420984324,False,,0,,Manila,,,,,,[],,,,,unfortunately only captured the reddish glow of the over the city smog went to work early to get out early and see the moon but meeting took too long to end goodness,0,0.43475028873403193,"[0.2497307128514864, 0.43475028873403193, 0.3155189984144818]",neutral
1590006666988490752,1590006666988490752,2022-11-08 23:41:44 +08,2022-11-08,23:41:44,800,2226792078,missjoeabuda,MissJoe Abuda,,"Giving you ""First Day High"" x Elite x Battle Royale 💟  Tonight's FEMME CLASS -- FULL MOON LUNAR ECLIPSE EDITION ✨️  https://t.co/aM7re4dQ10",en,[],[],"['https://pbs.twimg.com/media/FhDWk1takAAXnV7.jpg', 'https://pbs.twimg.com/media/FhDWl6XaEAgGt-I.jpg', 'https://pbs.twimg.com/media/FhDWnEnaYAAk0hH.jpg', 'https://pbs.twimg.com/media/FhDWn_KaEAE1-XC.jpg']",0,0,2,[],[],https://twitter.com/missjoeabuda/status/1590006666988490752,False,,1,https://pbs.twimg.com/media/FhDWk1takAAXnV7.jpg,Manila,,,,,,[],,,,,giving you first day high elite battle royale tonight femme class full moon lunar eclipse edition ,0,0.610634415676888,"[0.05816655697249079, 0.610634415676888, 0.3311990273506211]",neutral
1590005396961656833,1590005396961656833,2022-11-08 23:36:42 +08,2022-11-08,23:36:42,800,1552323314890293250,jlcarreon7,Lorenzo Carreon,,Amazed to have seen this Lunar eclipse happen during my holiday 🌘🇵🇭  https://t.co/rf8rTYU1qX,en,[],[],['https://pbs.twimg.com/media/FhDVeqZUUAAlmrg.jpg'],0,0,0,[],[],https://twitter.com/JLCarreon7/status/1590005396961656833,False,,1,https://pbs.twimg.com/media/FhDVeqZUUAAlmrg.jpg,Manila,,,,,,[],,,,,amazed to have seen this lunar eclipse happen during my holiday ,1,0.5734221750832131,"[0.16949602515575685, 0.25708179976102996, 0.5734221750832131]",positive
1589996664382984192,1589996664382984192,2022-11-08 23:02:00 +08,2022-11-08,23:02:00,800,865590916928520192,karldominic_,DUCK,,Total Lunar Eclipse x Uranus Occultation #TotalLunarEclipse #Uranus #BloodMoon #lunareclipse2022 #LunarEclipse  https://t.co/iFWru85QPx,ca,[],[],"['https://pbs.twimg.com/media/FhDNdPxVsAAS8OE.jpg', 'https://pbs.twimg.com/media/FhDNfyAVEAAamhB.jpg', 'https://pbs.twimg.com/media/FhDNf_6UUAAuBiO.jpg', 'https://pbs.twimg.com/media/FhDNhOaVsAYhcZ4.jpg']",0,0,2,"['totallunareclipse', 'uranus', 'bloodmoon', 'lunareclipse2022', 'lunareclipse']",[],https://twitter.com/karldominic_/status/1589996664382984192,False,,1,https://pbs.twimg.com/media/FhDNdPxVsAAS8OE.jpg,Manila,,,,,,[],,,,,total lunar eclipse uranus occultation,0,0.5795593235094106,"[0.18236894912498092, 0.5795593235094106, 0.23807172736560844]",neutral
1589990111680561156,1589990111680561156,2022-11-08 22:35:57 +08,2022-11-08,22:35:57,800,821275345,katlynisabel,kai.,,"Relationship should be your safe heaven, not a battlefield. The world is hard enough already.  So when you find the right person, settle in. You're home. Ang swerte mo. 🤍  - K.I. Alvaro  LUNAR ECLIPSE 2022 | Composite Image   https://t.co/PRz03J0btg #lunareclipse2022  https://t.co/F3sB0a0FOz",en,[],['http://instagram.com/katlynisabel'],['https://pbs.twimg.com/media/FhDHlIXVQAANAiz.jpg'],0,0,1,['lunareclipse2022'],[],https://twitter.com/katlynisabel/status/1589990111680561156,False,,1,https://pbs.twimg.com/media/FhDHlIXVQAANAiz.jpg,Manila,,,,,,[],,,,,relationship should be your safe heaven not battlefield the world is hard enough already so when you find the right person settle in you re home ang swerte mo i alvaro lunar eclipse 2022 composite image,1,0.5209607278861423,"[0.22332145724496416, 0.2557178148688935, 0.5209607278861423]",positive
1589989527845994497,1589989527845994497,2022-11-08 22:33:38 +08,2022-11-08,22:33:38,800,1186513432842866689,ehhdime,Davidee,,"Lunar Eclipse November 8, 2022 9:19PM 9:32PM 9:59PM  https://t.co/zakprHVvkD",en,[],[],"['https://pbs.twimg.com/media/FhDHCrdakAA_H3i.jpg', 'https://pbs.twimg.com/media/FhDHCrmaMAIeHza.jpg', 'https://pbs.twimg.com/media/FhDHCrcaAAAeX9S.jpg']",0,0,3,[],[],https://twitter.com/EhhDiMe/status/1589989527845994497,False,,1,https://pbs.twimg.com/media/FhDHCrdakAA_H3i.jpg,Manila,,,,,,[],,,,,lunar eclipse november 8 2022 9 19pm 9 32pm 9 59pm,0,0.7464304372665552,"[0.06420402273842149, 0.7464304372665552, 0.18936553999502337]",neutral
1589987747124871169,1589987747124871169,2022-11-08 22:26:34 +08,2022-11-08,22:26:34,800,272990751,dunkinph,Dunkin' Philippines,,Lunar Eclipse or Choco Butternut Munchkin? 😋 🌙 #LunarEclipse #DunkinPH #ChocoButternut  📸 jetplaaaane  https://t.co/rzKdQn9qID,en,[],[],['https://pbs.twimg.com/media/FhDFbMEaAAI4qDC.jpg'],4,84,386,"['lunareclipse', 'dunkinph', 'chocobutternut']",[],https://twitter.com/dunkinph/status/1589987747124871169,False,,1,https://pbs.twimg.com/media/FhDFbMEaAAI4qDC.jpg,Manila,,,,,,[],,,,,lunar eclipse or choco butternut munchkin jetplaaaane,0,0.553389390366234,"[0.21532212879844667, 0.553389390366234, 0.2312884808353193]",neutral
1589986118879293447,1589986118879293447,2022-11-08 22:20:05 +08,2022-11-08,22:20:05,800,134253791,carlialejandro,Carissé Lia Alejandro-Balanon 💕,,Ganda sana ng kuha ko sa lunar eclipse kaso duty nga pala ako. 😅,tl,[],[],[],0,0,0,[],[],https://twitter.com/carlialejandro/status/1589986118879293447,False,,0,,Manila,,,,,,[],,,,,ganda sana ng kuha ko sa lunar eclipse kaso duty nga pala ako ,1,0.48516609848077935,"[0.4516903190743315, 0.0631435824448892, 0.48516609848077935]",positive
1589982592220430337,1589982592220430337,2022-11-08 22:06:05 +08,2022-11-08,22:06:05,800,953784297072152576,talababyyy,ᴛ ᴀ ʟ ᴀ,,Total Lunar Eclipse. #BeaverMoon #BeaverBloodMoon #TotalLunarEclipse2022  https://t.co/u1uctqoEm8,ca,[],[],['https://pbs.twimg.com/media/FhDAuvSacAEVj5G.jpg'],0,0,1,"['beavermoon', 'beaverbloodmoon', 'totallunareclipse2022']",[],https://twitter.com/TalaBabyyy/status/1589982592220430337,False,,1,https://pbs.twimg.com/media/FhDAuvSacAEVj5G.jpg,Manila,,,,,,[],,,,,total lunar eclipse,0,0.5795593235094106,"[0.18236894912498092, 0.5795593235094106, 0.23807172736560844]",neutral
1589981211359072259,1589981211359072259,2022-11-08 22:00:35 +08,2022-11-08,22:00:35,800,62219708,hilpot28,hilpot28 #TuloyAngLaban,,"TOTAL LUNAR ECLIPSE 2022  The last total lunar eclipse for three years occurs on November 8, 2022, with the next occurring on March 14, 2025 — though we will continue to see partial and penumbral lunar eclipses during that time. #LunarEclipse #LunarEclipse2022 #TotalLunarEclipse  https://t.co/2OBSFG3ReD",en,[],[],['https://pbs.twimg.com/media/FhC_ewmUoAASjDd.jpg'],0,0,1,"['lunareclipse', 'lunareclipse2022', 'totallunareclipse']",[],https://twitter.com/hilpot28/status/1589981211359072259,False,,1,https://pbs.twimg.com/media/FhC_ewmUoAASjDd.jpg,Manila,,,,,,[],,,,,total lunar eclipse 2022 the last total lunar eclipse for three years occurs on november 8 2022 with the next occurring on march 14 2025 though we will continue to see partial and penumbral lunar eclipses during that time,0,0.7750186826422273,"[0.05364964875063915, 0.7750186826422273, 0.17133166860713347]",neutral
1589976570076463105,1589976570076463105,2022-11-08 21:42:09 +08,2022-11-08,21:42:09,800,126857338,jenaidon,Jon Robiso,,Tonight's Total Lunar Eclipse #bloodmoon  https://t.co/EyfFVGWRZc,en,[],[],['https://pbs.twimg.com/media/FhC7Q63akAITZgj.jpg'],0,0,1,['bloodmoon'],[],https://twitter.com/Jenaidon/status/1589976570076463105,False,,1,https://pbs.twimg.com/media/FhC7Q63akAITZgj.jpg,Manila,,,,,,[],,,,,tonight total lunar eclipse,0,0.6186221230822068,"[0.11693281883563614, 0.6186221230822068, 0.26444505808215707]",neutral
