id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,filtered_tweet,pred_value,confidence,confidencefull,pred_sentiment
1560846256577990656,1560845810874474501,2022-08-20 12:28:41 +08,2022-08-20,12:28:41,800,472122299,philippinestar,The Philippine Star,,"@helenmflores Marcos also appointed Pablo Luis Azcona, who will represent sugar planters, and Ma. Mitzi Mangwag, who will represent sugar millers, in the SRA.",en,[],[],[],0,0,1,[],[],https://twitter.com/PhilippineStar/status/1560846256577990656,False,,0,,Philippines,,,,,,"[{'screen_name': 'helenmflores', 'name': 'Helen Flores', 'id': '472204923'}]",,,,,marcos also appointed pablo luis azcona who will represent sugar planters and ma mitzi mangwag who will represent sugar millers in the sra,0,0.7947610838980097,"[0.1065645726416358, 0.7947610838980097, 0.09867434346035456]",neutral
1560846218015567872,1560845810874474501,2022-08-20 12:28:32 +08,2022-08-20,12:28:32,800,472122299,philippinestar,The Philippine Star,,"@helenmflores Alba will replace former SRA administrator Hermenegildo Serafica, who signed Sugar Order No. 4. that was rejected by Marcos.",en,[],[],[],1,0,1,[],[],https://twitter.com/PhilippineStar/status/1560846218015567872,False,,0,,Philippines,,,,,,"[{'screen_name': 'helenmflores', 'name': 'Helen Flores', 'id': '472204923'}]",,,,,alba will replace former sra administrator hermenegildo serafica who signed sugar order no 4 that was rejected by marcos,0,0.7802129722445769,"[0.10239589521732992, 0.7802129722445769, 0.11739113253809322]",neutral
1560845810874474501,1560845810874474501,2022-08-20 12:26:55 +08,2022-08-20,12:26:55,800,472122299,philippinestar,The Philippine Star,,JUST IN: Executive Secretary Vic Rodriguez confirms that President Ferdinand Marcos Jr. appointed David John Thaddeus Alba as the Sugar Regulatory Administration (SRA) Acting Administrator. | @helenmflores  https://t.co/Rz09Wq3YXm,en,"[{'screen_name': 'helenmflores', 'name': 'helen flores', 'id': '472204923'}]",[],['https://pbs.twimg.com/media/Fak87DJUEAAsxvC.jpg'],1,1,1,[],[],https://twitter.com/PhilippineStar/status/1560845810874474501,False,,1,https://pbs.twimg.com/media/Fak87DJUEAAsxvC.jpg,Philippines,,,,,,[],,,,,just in executive secretary vic rodriguez confirms that president ferdinand marcos jr appointed david john thaddeus alba as the sugar regulatory administration sra acting administrator,0,0.8510331871889613,"[0.06836850271764255, 0.8510331871889613, 0.08059831009339614]",neutral
1560845516183052288,1560845516183052288,2022-08-20 12:25:44 +08,2022-08-20,12:25:44,800,1309348784330031104,cnc_tribunephl,Concept News Central,,"President Bongbong Marcos (@bongbongmarcos) has designated David John Thaddeus Alba as Sugar Regulatory Administration acting administrator, Executive Sec. Victor Rodriguez confirmed to reporters on 20 August.  #sugarph #DailyTribune  https://t.co/ywpWhuJAOQ",en,"[{'screen_name': 'bongbongmarcos', 'name': 'bongbong marcos', 'id': '40204534'}]",[],['https://pbs.twimg.com/media/Fak8XIgakAAf-kt.jpg'],0,0,0,"['sugarph', 'dailytribune']",[],https://twitter.com/cnc_tribunephl/status/1560845516183052288,False,,1,https://pbs.twimg.com/media/Fak8XIgakAAf-kt.jpg,Philippines,,,,,,[],,,,,president bongbong marcos has designated david john thaddeus alba as sugar regulatory administration acting administrator executive sec victor rodriguez confirmed to reporters on 20 august,0,0.764099338222087,"[0.09362876736089329, 0.764099338222087, 0.14227189441701976]",neutral
1560845464458498049,1560845464458498049,2022-08-20 12:25:32 +08,2022-08-20,12:25:32,800,1005738156665106433,tribunephl,Daily Tribune,,"JUST IN  President Bongbong Marcos (@bongbongmarcos) has designated David John Thaddeus Alba as Sugar Regulatory Administration acting administrator, Executive Sec. Victor Rodriguez confirmed to reporters on 20 August.  #sugarph #DailyTribune  https://t.co/PEfoVLKCr4",en,"[{'screen_name': 'bongbongmarcos', 'name': 'bongbong marcos', 'id': '40204534'}]",[],['https://pbs.twimg.com/media/Fak8NTsUcAECNKE.jpg'],0,1,1,"['sugarph', 'dailytribune']",[],https://twitter.com/tribunephl/status/1560845464458498049,False,,1,https://pbs.twimg.com/media/Fak8NTsUcAECNKE.jpg,Philippines,,,,,,[],,,,,just in president bongbong marcos has designated david john thaddeus alba as sugar regulatory administration acting administrator executive sec victor rodriguez confirmed to reporters on 20 august,0,0.764099338222087,"[0.09362876736089329, 0.764099338222087, 0.14227189441701976]",neutral
1560845419780771840,1560761758008184832,2022-08-20 12:25:21 +08,2022-08-20,12:25:21,800,2271849373,certifiedalipin,Creating Possibilities,,@ChairAndyBau @Vincentiments__ Ninoy Aquino thanking Pres. Ferdinand E. Marcos for sending him to the USA for medical reason and prolonging his life. kaya kailangan ang sequel ng #MAIDinMALACANANG   https://t.co/pJcTMpZQ1M,tl,[],['https://www.youtube.com/watch?v=FB0UbagL1n8'],[],0,0,0,['maidinmalacanang'],[],https://twitter.com/CertifiedAlipin/status/1560845419780771840,False,,0,,Philippines,,,,,,"[{'screen_name': 'ChairAndyBau', 'name': 'Andy Bautista', 'id': '3649747466'}, {'screen_name': 'Vincentiments__', 'name': 'VINCENTIMENTS', 'id': '1512392254841049089'}]",,,,,ninoy aquino thanking pres ferdinand marcos for sending him to the usa for medical reason and prolonging his life kaya kailangan ang sequel ng,0,0.45068282995611686,"[0.2517537238807802, 0.45068282995611686, 0.297563446163103]",neutral
1560845354345570305,1560648118307528704,2022-08-20 12:25:06 +08,2022-08-20,12:25:06,800,46423879,marcos_e_s,ⓜⓐⓡⓒⓞⓢ_ⓔ_ⓢ,,"@Mariade24983819 @juaniba16420471 @MambazoJk Envidia de quien?de Rocio y Fidel?en serio?Pregúntale a Fidel xq no tienen personal doméstico en casa,xq desde 2019 deja Rocio de ir al súper…xq aparte del impuesto de sucesiones,no pagan el agua y la comunidad.Ayyy qe engañados os tienen.Y mas cositas qe oculta…",es,[],[],[],0,0,0,[],[],https://twitter.com/Marcos_E_S/status/1560845354345570305,False,,0,,Philippines,,,,,,"[{'screen_name': 'Mariade24983819', 'name': 'Maria del Rosario Martinez Paez', 'id': '1528106449615872005'}, {'screen_name': 'juaniba16420471', 'name': '@AZUL25319369', 'id': '1451272006616367107'}, {'screen_name': 'MambazoJk', 'name': 'Mambo Jeks🐝💥', 'id': '1393703791707447300'}]",,,,,envidia de quien de rocio fidel en serio pregúntale fidel xq no tienen personal doméstico en casa xq desde 2019 deja rocio de ir al súper xq aparte del impuesto de sucesiones no pagan el agua la comunidad ayyy qe engañados os tienen mas cositas qe oculta ,1,0.5103270316847578,"[0.180733258901382, 0.30893970941386023, 0.5103270316847578]",positive
1560845024924823552,1560845024924823552,2022-08-20 12:23:47 +08,2022-08-20,12:23:47,800,15448383,inquirerdotnet,Inquirer,,"JUST IN: President Marcos appoints David John Thaddeus Alba as Sugar Regulatory Administration acting administrator, Executive Secretary Vic Rodriguez confirms. The President also appoints Pablo Luis Azcona and Ma. Mitzi Mangwag to the SRA. | @NCorralesINQ  https://t.co/WjVjMoATMN",en,"[{'screen_name': 'ncorralesinq', 'name': 'nestor a. corrales', 'id': '2711325830'}]",[],['https://pbs.twimg.com/media/Fak8Q0rVsAE1l0_.jpg'],0,2,2,[],[],https://twitter.com/inquirerdotnet/status/1560845024924823552,False,,1,https://pbs.twimg.com/media/Fak8Q0rVsAE1l0_.jpg,Philippines,,,,,,[],,,,,just in president marcos appoints david john thaddeus alba as sugar regulatory administration acting administrator executive secretary vic rodriguez confirms the president also appoints pablo luis azcona and ma mitzi mangwag to the sra,0,0.7955697800570808,"[0.0958398763509943, 0.7955697800570808, 0.10859034359192485]",neutral
1560844942771355650,1560568003414073344,2022-08-20 12:23:28 +08,2022-08-20,12:23:28,800,1284114398726914048,rachel13354780,Rache,,@tinkerbeen @aikonriche @pudayski @TIME Did Marcos really won fair and square? Just asking,en,[],[],[],1,0,1,[],[],https://twitter.com/Rachel13354780/status/1560844942771355650,False,,0,,Philippines,,,,,,"[{'screen_name': 'tinkerbeen', 'name': 'tinkerbee', 'id': '2706454830'}, {'screen_name': 'aikonriche', 'name': 'Aron', 'id': '1183908588'}, {'screen_name': 'pudayski', 'name': 'DadiMoe', 'id': '1350664772094623745'}, {'screen_name': 'TIME', 'name': 'TIME', 'id': '14293310'}]",,,,,did marcos really won fair and square just asking,-1,0.40510616527947907,"[0.40510616527947907, 0.3715767916250338, 0.22331704309548714]",negative
1560844570258055169,1560844570258055169,2022-08-20 12:21:59 +08,2022-08-20,12:21:59,800,2711325830,ncorralesinq,Nestor A. Corrales,,"JUST IN: President Marcos appoints David John Thaddeus Alba as Sugar Regulatory Administration acting administrator, ES Vic Rodriguez confirms. The President also appoints Pablo Luis Azcona and Ma. Mitzi Mangwag to the SRA.",en,[],[],[],0,0,0,[],[],https://twitter.com/NCorralesINQ/status/1560844570258055169,False,,0,,Philippines,,,,,,[],,,,,just in president marcos appoints david john thaddeus alba as sugar regulatory administration acting administrator es vic rodriguez confirms the president also appoints pablo luis azcona and ma mitzi mangwag to the sra,0,0.7743481196373706,"[0.10726238169700686, 0.7743481196373706, 0.11838949866562247]",neutral
1560843831787917313,1560843831787917313,2022-08-20 12:19:03 +08,2022-08-20,12:19:03,800,2906159052,radyopilipinas1,Radyo Pilipinas,,Muling binuo ni Pangulong Ferdinand R. Marcos Jr. ang Sugar Regulatory Board kasama ang tatlong bagong talagang opisyal at mga miyembro nito.  https://t.co/C9TfGtaWDT,tl,[],[],['https://pbs.twimg.com/media/Fak7Io0UcAEgH3U.jpg'],1,2,2,[],[],https://twitter.com/radyopilipinas1/status/1560843831787917313,False,,1,https://pbs.twimg.com/media/Fak7Io0UcAEgH3U.jpg,Philippines,,,,,,[],,,,,muling binuo ni pangulong ferdinand marcos jr ang sugar regulatory board kasama ang tatlong bagong talagang opisyal at mga miyembro nito,0,0.855439957624501,"[0.08749121968146646, 0.855439957624501, 0.05706882269403245]",neutral
1560843798451994625,1560843798451994625,2022-08-20 12:18:55 +08,2022-08-20,12:18:55,800,15872418,abscbnnews,ABS-CBN News,,"JUST IN: President Ferdinand Marcos, Jr. has named David John Thaddeus Alba as Sugar Regulatory Administration (SRA) acting administrator, Executive Secretary Vic Rodriguez confirms. | via @jobmanahan  https://t.co/JBLY05RU7k",en,"[{'screen_name': 'jobmanahan', 'name': 'job manahan', 'id': '557033866'}]",[],['https://pbs.twimg.com/media/Fak7Jk2aAAEAUt8.jpg'],1,3,12,[],[],https://twitter.com/ABSCBNNews/status/1560843798451994625,False,,1,https://pbs.twimg.com/media/Fak7Jk2aAAEAUt8.jpg,Philippines,,,,,,[],,,,,just in president ferdinand marcos jr has named david john thaddeus alba as sugar regulatory administration sra acting administrator executive secretary vic rodriguez confirms via,0,0.9093344618152516,"[0.04498877535895519, 0.9093344618152516, 0.045676762825793284]",neutral
1560843197265260544,1560843197265260544,2022-08-20 12:16:31 +08,2022-08-20,12:16:31,800,1147044962980130816,flw_ph,菲龙网 Philippine Dragon Media Network,,"小马科斯九月初将访问印尼及新加坡  菲律宾新闻秘书办公室(OPS)部长克鲁兹-安吉利斯(Trixie Cruz-Angeles)周五宣布，总统小费迪南德·马科斯(Ferdinand ""Bongbong"" Marcos Jr.)将于九月初对印度尼西亚和新加坡进行国事访问。   https://t.co/lbTsu9IvKJ #菲律宾外交  https://t.co/LSLjjFjbO6",zh,[],['https://www.flw.ph/thread-1213390-1-1.html'],['https://pbs.twimg.com/media/Fak6m4uUIAEiGJ2.png'],0,0,0,['菲律宾外交'],[],https://twitter.com/flw_ph/status/1560843197265260544,False,,1,https://pbs.twimg.com/media/Fak6m4uUIAEiGJ2.png,Philippines,,,,,,[],,,,,小马科斯九月初将访问印尼及新加坡 菲律宾新闻秘书办公室 ops 部长克鲁兹 安吉利斯 trixie cruz angeles 周五宣布 总统小费迪南德 马科斯 ferdinand bongbong marcos jr 将于九月初对印度尼西亚和新加坡进行国事访问 ,0,0.7743421412157987,"[0.1570060984043776, 0.7743421412157987, 0.06865176037982354]",neutral
1560842460531679232,1560842460531679232,2022-08-20 12:13:36 +08,2022-08-20,12:13:36,800,1083207919880077312,mayaibong,RtrMrtnzCstll,,The Marcos regime will not free her!!! Human rights in the Philippines died six years ago,en,[],[],[],0,0,0,[],[],https://twitter.com/MayaIbong/status/1560842460531679232,False,https://twitter.com/illegalenglish/status/1560786595644526592,0,,Philippines,,,,,,[],,,,,the marcos regime will not free her human rights in the philippines died six years ago,0,0.7283323260506352,"[0.1572455788614401, 0.7283323260506352, 0.11442209508792467]",neutral
1560842042082996225,1560761758008184832,2022-08-20 12:11:56 +08,2022-08-20,12:11:56,800,845853097482080257,vianangbantaye,JorgePantaleoni,,"@ChairAndyBau Oh si Marcial Bonifacio na ipinagamot pa ng magasawang Marcos sa America,",tl,[],[],[],0,0,0,[],[],https://twitter.com/vianangbantaye/status/1560842042082996225,False,,0,,Philippines,,,,,,"[{'screen_name': 'ChairAndyBau', 'name': 'Andy Bautista', 'id': '3649747466'}]",,,,,oh si marcial bonifacio na ipinagamot pa ng magasawang marcos sa america,-1,0.4564289362690945,"[0.4564289362690945, 0.3728443343012272, 0.17072672942967818]",negative
1560840382040395776,1560840382040395776,2022-08-20 12:05:20 +08,2022-08-20,12:05:20,800,39453212,gmanews,GMA News,,JUST IN: President Ferdinand Marcos Jr. appoints three new officials of the Sugar Regulatory Administration. | via @Ted_Cordero  https://t.co/2jZmaHb5kU,en,"[{'screen_name': 'ted_cordero', 'name': 'ted cordero', 'id': '604423985'}]",[],['https://pbs.twimg.com/media/Fak4BuQaAAA2asz.jpg'],26,4,10,[],[],https://twitter.com/gmanews/status/1560840382040395776,False,,1,https://pbs.twimg.com/media/Fak4BuQaAAA2asz.jpg,Philippines,,,,,,[],,,,,just in president ferdinand marcos jr appoints three new officials of the sugar regulatory administration via cordero,0,0.9424722812929712,"[0.03558939567218288, 0.9424722812929712, 0.021938323034845903]",neutral
1560840086316392448,1560840086316392448,2022-08-20 12:04:10 +08,2022-08-20,12:04:10,800,2906159052,radyopilipinas1,Radyo Pilipinas,,"BREAKING NEWS | Pangulong Ferdinand R. Marcos Jr., muling bumubuo ng Sugar Regulatory Board kasama ang tatlong bagong talagang opisyal at mga miyembro.  https://t.co/EEcCiRynrt",tl,[],[],['https://pbs.twimg.com/media/Fak2-RhUIAIBb3P.jpg'],0,0,2,[],[],https://twitter.com/radyopilipinas1/status/1560840086316392448,False,,1,https://pbs.twimg.com/media/Fak2-RhUIAIBb3P.jpg,Philippines,,,,,,[],,,,,breaking news pangulong ferdinand marcos jr muling bumubuo ng sugar regulatory board kasama ang tatlong bagong talagang opisyal at mga miyembro,0,0.8461856067259429,"[0.09651631963725318, 0.8461856067259429, 0.05729807363680398]",neutral
1560839599030964224,1560839595071533057,2022-08-20 12:02:14 +08,2022-08-20,12:02:14,800,16374906,ptvph,PTVph,,"The other new appointees are Pablo Luis Azcona (representing sugar planters) and Ma. Mitzi Mangwag (representing sugar millers).  The SRA, a government-owned and controlled corporation, is attached to the Department of Agriculture (DA) now headed by Pres. Marcos Jr.  3/3",en,[],[],[],0,2,8,[],[],https://twitter.com/PTVph/status/1560839599030964224,False,,0,,Philippines,,,,,,[],,,,,the other new appointees are pablo luis azcona representing sugar planters and ma mitzi mangwag representing sugar millers the sra government owned and controlled corporation is attached to the department of agriculture da now headed by pres marcos jr 3 3,0,0.8433036253977412,"[0.060633427410542055, 0.8433036253977412, 0.0960629471917168]",neutral
1560839597374214144,1560839595071533057,2022-08-20 12:02:13 +08,2022-08-20,12:02:13,800,16374906,ptvph,PTVph,,"Alba replaced former SRA administrator Hermenegildo Serafica who resigned after Pres. Marcos Jr. rejected Sugar Order No. 4, which was signed by former SRB members.  2/3",en,[],[],[],1,3,5,[],[],https://twitter.com/PTVph/status/1560839597374214144,False,,0,,Philippines,,,,,,[],,,,,alba replaced former sra administrator hermenegildo serafica who resigned after pres marcos jr rejected sugar order no 4 which was signed by former srb members 2 3,0,0.8389552613539374,"[0.07769771678938693, 0.8389552613539374, 0.08334702185667575]",neutral
1560839595071533057,1560839595071533057,2022-08-20 12:02:13 +08,2022-08-20,12:02:13,800,16374906,ptvph,PTVph,,"BREAKING NEWS: President Ferdinand R. Marcos Jr. has reorganized the Sugar Regulatory Board (SRB) with three new appointees, including David John Thaddeus Alba as Sugar Regulatory Administration (SRA) acting administrator.  1/3  https://t.co/jMvnnVfG8Y",en,[],[],['https://pbs.twimg.com/media/FakyCc5agAAksXG.jpg'],1,8,16,[],[],https://twitter.com/PTVph/status/1560839595071533057,False,,1,https://pbs.twimg.com/media/FakyCc5agAAksXG.jpg,Philippines,,,,,,[],,,,,breaking news president ferdinand marcos jr has reorganized the sugar regulatory board srb with three new appointees including david john thaddeus alba as sugar regulatory administration sra acting administrator 1 3,0,0.9116165544185522,"[0.037218284524423814, 0.9116165544185522, 0.05116516105702405]",neutral
1560839234008653825,1560667132282646528,2022-08-20 12:00:47 +08,2022-08-20,12:00:47,800,174871821,attckmid,Attackingmidfield,,@Indostransfer Spain tp pemain nya belantongan belanda brazil Jepang..  Puteran kedua marcos senna in,in,[],[],[],0,0,0,[],[],https://twitter.com/AttckMid/status/1560839234008653825,False,,0,,Philippines,,,,,,"[{'screen_name': 'Indostransfer', 'name': 'Mindos', 'id': '811427632336146433'}]",,,,,spain tp pemain nya belantongan belanda brazil jepang puteran kedua marcos senna in,-1,0.5076401802513563,"[0.5076401802513563, 0.28571560829806353, 0.20664421145058018]",negative
1560839041095852032,1560839041095852032,2022-08-20 12:00:01 +08,2022-08-20,12:00:01,800,15448383,inquirerdotnet,Inquirer,,The Philippine Embassy in Indonesia invited interested Filipinos to a gathering with President Ferdinand “Bongbong” Marcos Jr. ahead of his state visit scheduled on September 4 to 6.  READ:  https://t.co/cTa6c0yJys  https://t.co/4yyOVwmTFG,en,[],['http://inq.news/FilipinosInvited'],['https://pbs.twimg.com/media/FakxFNEUUAA3LTz.jpg'],1,1,2,[],[],https://twitter.com/inquirerdotnet/status/1560839041095852032,False,,1,https://pbs.twimg.com/media/FakxFNEUUAA3LTz.jpg,Philippines,,,,,,[],,,,,the philippine embassy in indonesia invited interested filipinos to gathering with president ferdinand bongbong marcos jr ahead of his state visit scheduled on september 4 to 6 read,0,0.9603958251037247,"[0.021779956518882444, 0.9603958251037247, 0.017824218377393005]",neutral
